index,inputs,predictions,anomaly,anomaly_prob
219,87.62376237623147,87.62373046875,0.180556,0.000789633
220,87.55004448398255,87.55,0.0138889,0.000837462
221,93.8285333036786,87.55,0,0.000769094
222,98.23195818970224,87.55,0,0.000738148
223,89.69295805985082,87.55,0,0.000785034
224,86.99254810365866,87.55,0,0.000792481
225,88.53106401913608,87.55,0,0.000788117
226,97.15239154616219,97.15234375,0,0.000740682
227,99.83871864746095,99.8388671875,0.0416667,0.000839577
228,96.84181262163143,96.841796875,0.222222,0.000798092
229,88.22744705686347,87.55,0,0.000733519
230,86.88278469750523,99.810546875,0,0.000737336
231,89.8798932384306,87.55,0,0.00072407
232,98.48720800889893,87.55,0.0138889,0.000681541
233,99.81650355871786,99.810546875,0,0.0010188
234,99.77203224909519,87.55,0,0.000706982
235,99.74435923085538,87.55,0,0.00069794
236,99.76107128966048,87.55,0,0.000723292
237,92.71342819030868,87.55,0.0138889,0.00068556
238,86.12517385256746,87.55,0,0.000733602
239,86.11095654110338,87.55,0,0.000731822
